Region,location,date,month,year,year2,Peak_Freq 
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,132.8
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,07/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,09/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,24/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,26/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,30/01/2011,Jan-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,132.8
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,132.8
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,131.8
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,11/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,13/02/2011,Feb-11,2011,2010/2011,127
Oceanic Northeast Atlantic,Azores,13/02/2011,Feb-11,2011,2010/2011,130.9
Oceanic Northeast Atlantic,Azores,13/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,13/02/2011,Feb-11,2011,2010/2011,128.9
Oceanic Northeast Atlantic,Azores,13/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,13/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,13/02/2011,Feb-11,2011,2010/2011,127.9
Oceanic Northeast Atlantic,Azores,13/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,13/02/2011,Feb-11,2011,2010/2011,129.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,128.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,128.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,128.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,127
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,128.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,127.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,131.8
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,27/10/2011,Oct-11,2011,2011/2012,128.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,131.8
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,131.8
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,127.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,131.8
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,127.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,08/11/2011,Nov-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,20/11/2011,Nov-11,2011,2011/2012,130.9
Oceanic Northeast Atlantic,Azores,20/11/2011,Nov-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,20/11/2011,Nov-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,20/11/2011,Nov-11,2011,2011/2012,128.9
Oceanic Northeast Atlantic,Azores,20/11/2011,Nov-11,2011,2011/2012,131.8
Oceanic Northeast Atlantic,Azores,20/11/2011,Nov-11,2011,2011/2012,129.9
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,132.8
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,132.8
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,132.8
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,125
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,125
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,132.8
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,125
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,132.8
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,132.8
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,132.8
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,125
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,125
Oceanic Northeast Atlantic,Azores,01/12/2011,Dec-11,2011,2011/2012,125
